CustomerKey,CustomerAlternateKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine,Phone,DateFirstPurchase,CommuteDistance,CountryName,StateName,PostalCode,City
17146,AW00017146,Juan,Cook,Juan Cook,2/13/52,S,M,juan31@adventure-works.com,60000,2,1,Bachelors,Management,1,0,8055 Corrinne Court,297-555-0123,5/8/08,10+ Miles,United States,California,91203,Glendale
25477,AW00025477,Holly,Raman,Holly Raman,8/3/37,M,F,holly11@adventure-works.com,30000,1,0,Bachelors,Skilled Manual,1,1,920 Broadway,1 (11) 500 555-0179,12/23/07,2-5 Miles,United Kingdom,England,CM11,Billericay
17888,AW00017888,Mandy,Liu,Mandy Liu,8/11/62,S,F,mandy5@adventure-works.com,10000,1,0,Bachelors,Manual,1,0,1106 Pine Creek Way,1 (11) 500 555-0178,3/12/08,0-1 Miles,United Kingdom,England,RG12 8TB,Bracknell
22254,AW00022254,Fernando,Scott,Fernando Scott,11/24/74,M,M,fernando29@adventure-works.com,60000,2,0,Graduate Degree,Professional,1,0,342 San Simeon,966-555-0175,7/17/07,2-5 Miles,United States,Washington,98270,Marysville
18150,AW00018150,Mitchell,Deng,Mitchell Deng,7/20/50,S,M,mitchell1@adventure-works.com,80000,5,0,Partial College,Professional,1,2,"11, allée des Princes",1 (11) 500 555-0189,8/25/07,10+ Miles,France,Hauts de Seine,92700,Colombes
16757,AW00016757,Mackenzie,Cox,Mackenzie Cox,7/3/71,M,F,mackenzie9@adventure-works.com,110000,0,1,Graduate Degree,Management,1,0,6191 Story Lane,199-555-0157,7/3/08,5-10 Miles,United States,Oregon,97205,Portland
22091,AW00022091,Kayla,Griffin,Kayla Griffin,8/23/59,M,F,kayla45@adventure-works.com,80000,3,2,Partial College,Professional,1,1,1026 Mt. Wilson Pl.,175-555-0156,10/27/07,5-10 Miles,United States,Washington,98036,Lynnwood
21324,AW00021324,Chloe,Baker,Chloe Baker,2/9/64,M,F,chloe14@adventure-works.com,110000,5,3,Partial College,Professional,0,4,8225 Shakespeare Dr.,819-555-0175,10/22/07,2-5 Miles,United States,California,90210,Beverly Hills
16374,AW00016374,Edward,Phillips,Edward Phillips,12/15/61,M,M,edward17@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,8501 Boatwright Ln.,624-555-0184,6/22/08,0-1 Miles,United States,Oregon,97071,Woodburn
24005,AW00024005,Julio,Jimenez,Julio Jimenez,5/7/83,S,M,julio5@adventure-works.com,20000,0,0,Bachelors,Clerical,0,0,1201 Ricardo Drive,1 (11) 500 555-0121,3/5/07,0-1 Miles,Australia,Victoria,3205,South Melbourne
18079,AW00018079,Victoria,Martin,Victoria Martin,5/15/51,M,F,victoria15@adventure-works.com,60000,5,0,Bachelors,Management,1,3,9593 Eastgate Lane,664-555-0120,3/19/08,10+ Miles,United States,California,92806,La Jolla
29307,AW00029307,Ross,Malhotra,Ross Malhotra,3/5/67,S,M,ross4@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,9862 Ahneita Dr.,1 (11) 500 555-0152,8/2/07,5-10 Miles,Australia,Queensland,4169,East Brisbane
28701,AW00028701,Felicia,Gill,Felicia Gill,9/28/73,S,F,felicia13@adventure-works.com,40000,0,0,Graduate Degree,Clerical,0,0,Postfach 2 77 77,1 (11) 500 555-0187,5/2/08,0-1 Miles,Germany,Hamburg,80074,München
24032,AW00024032,Micah,Ma,Micah Ma,5/28/73,M,M,micah3@adventure-works.com,10000,2,2,High School,Manual,1,0,"36, rue de Cambrai",1 (11) 500 555-0152,6/24/08,0-1 Miles,France,Seine (Paris),75009,Paris
12302,AW00012302,Kevin,Coleman,Kevin Coleman,3/2/50,M,M,kevin9@adventure-works.com,100000,2,3,Bachelors,Management,0,4,Reiherweg 5,1 (11) 500 555-0167,2/24/07,2-5 Miles,Germany,Hessen,60323,Frankfurt
19091,AW00019091,Warren,Yuan,Warren Yuan,2/9/77,S,M,warren15@adventure-works.com,80000,0,0,Bachelors,Professional,0,3,826 Sycamore Drive,1 (11) 500 555-0144,12/21/07,10+ Miles,Australia,South Australia,6105,Cloverdale
27529,AW00027529,Rachel,White,Rachel White,2/15/70,M,F,rachel15@adventure-works.com,130000,1,1,Graduate Degree,Management,1,4,9512 Adria Dr.,454-555-0144,2/23/08,0-1 Miles,United States,California,94070,San Carlos
13041,AW00013041,Cameron,Brown,Cameron Brown,11/5/55,M,M,cameron45@adventure-works.com,30000,3,0,High School,Skilled Manual,0,2,7900 Pacheco St.,1 (11) 500 555-0131,10/6/07,1-2 Miles,Australia,Victoria,3000,Melbourne
24486,AW00024486,Rafael,Zeng,Rafael Zeng,8/22/79,M,M,rafael22@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,6680 Brookdale Dr.,787-555-0115,8/5/07,5-10 Miles,United States,California,91910,Chula Vista
20090,AW00020090,Blake,Edwards,Blake Edwards,7/22/58,M,M,blake46@adventure-works.com,30000,1,0,High School,Clerical,1,1,1569 Eagle Ct,447-555-0181,5/31/08,2-5 Miles,United States,California,94519,Concord
15323,AW00015323,Eduardo,Wilson,Eduardo Wilson,3/23/52,M,M,eduardo6@adventure-works.com,40000,2,1,High School,Professional,1,2,8764 Pacific,764-555-0184,5/23/08,10+ Miles,Canada,British Columbia,V9B 2C3,Shawnee
15035,AW00015035,Jay,Mehta,Jay Mehta,2/11/83,S,M,jay20@adventure-works.com,10000,1,1,High School,Manual,0,0,8408 Garcia Ranch Road,1 (11) 500 555-0197,4/16/07,2-5 Miles,Australia,Queensland,4655,Hervey Bay
16999,AW00016999,Chloe,Kelly,Chloe Kelly,4/18/68,S,F,chloe64@adventure-works.com,60000,4,2,Bachelors,Skilled Manual,0,2,6206 Heavenly Drive,135-555-0183,11/13/07,0-1 Miles,United States,California,91791,West Covina
14588,AW00014588,Alexander,Taylor,Alexander Taylor,7/22/71,S,M,alexander13@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,1,1,4660 Glenside Court,386-555-0134,3/23/08,2-5 Miles,United States,Washington,98055,Renton
24631,AW00024631,Hannah,Powell,Hannah Powell,1/1/43,S,F,hannah31@adventure-works.com,60000,3,0,Graduate Degree,Management,1,2,8627 Shenandoah Drive,505-555-0112,5/22/08,10+ Miles,United States,California,94014,Colma
11523,AW00011523,Lucas,Taylor,Lucas Taylor,8/10/60,M,M,lucas22@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,2328 California Street,149-555-0146,8/19/07,0-1 Miles,Canada,British Columbia,V7L 4J4,N. Vancouver
13235,AW00013235,Jonathan,Robinson,Jonathan Robinson,9/22/52,M,M,jonathan72@adventure-works.com,60000,2,1,Partial College,Professional,1,2,382 Jimno Ave,909-555-0125,8/22/07,10+ Miles,United States,Oregon,97071,Woodburn
27423,AW00027423,Dakota,Butler,Dakota Butler,5/16/53,S,M,dakota11@adventure-works.com,60000,2,1,Partial College,Professional,0,0,1838 Canyon Way,501-555-0165,5/19/07,2-5 Miles,United States,California,92118,Coronado
24685,AW00024685,Jordan,Kumar,Jordan Kumar,6/3/55,M,M,jordan24@adventure-works.com,60000,2,1,Partial College,Professional,1,2,4240 El Campo Ct,993-555-0127,1/24/08,2-5 Miles,United States,California,91950,Lincoln Acres
20513,AW00020513,Joseph,Smith,Joseph Smith,2/3/51,S,M,joseph6@adventure-works.com,70000,2,1,Partial College,Professional,1,1,3397 Rancho View Drive,611-555-0198,9/30/07,10+ Miles,United States,Washington,98107,Ballard
16124,AW00016124,Eduardo,Murphy,Eduardo Murphy,11/3/65,M,M,eduardo82@adventure-works.com,40000,4,2,High School,Skilled Manual,1,2,3032 Smoking Tree Court,595-555-0145,5/21/08,0-1 Miles,Canada,British Columbia,V8P,Oak Bay
24417,AW00024417,Christopher,Harris,Christopher Harris,7/20/65,S,M,christopher14@adventure-works.com,130000,3,3,Bachelors,Management,0,3,1401 Via Alta,267-555-0140,7/12/07,2-5 Miles,United States,California,92102,San Diego
24193,AW00024193,Louis,Becker,Louis Becker,12/17/63,M,M,louis36@adventure-works.com,30000,0,0,Bachelors,Clerical,0,0,512 Palms Dr,1 (11) 500 555-0142,3/23/08,0-1 Miles,United Kingdom,England,E17 6JF,London
14749,AW00014749,Jose,Jenkins,Jose Jenkins,4/27/60,M,M,jose30@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,4920 Orange St,159-555-0110,9/17/07,0-1 Miles,United States,California,91502,Burbank
23260,AW00023260,Edwin,Goel,Edwin Goel,2/8/59,M,M,edwin42@adventure-works.com,30000,2,0,High School,Clerical,1,2,5816 Camacho,766-555-0115,4/25/08,1-2 Miles,United States,Oregon,97005,Beaverton
11227,AW00011227,Marshall,Chavez,Marshall Chavez,8/12/55,S,M,marshall35@adventure-works.com,60000,2,1,Partial College,Professional,1,2,9022 Estudillo Street,712-555-0116,2/3/06,10+ Miles,United States,California,94014,Colma
14356,AW00014356,Isabella,Baker,Isabella Baker,7/19/71,S,F,isabella47@adventure-works.com,100000,0,0,Bachelors,Management,1,2,8473 Larkwood Ct.,343-555-0155,2/24/07,1-2 Miles,United States,California,91776,San Gabriel
13684,AW00013684,Francis,Dominguez,Francis Dominguez,5/14/76,S,M,francis10@adventure-works.com,10000,0,0,Partial High School,Manual,0,2,Am Karlshof 8,1 (11) 500 555-0126,6/1/08,1-2 Miles,Germany,Hessen,34117,Kassel
13883,AW00013883,Brandon,Lal,Brandon Lal,4/17/71,S,M,brandon26@adventure-works.com,40000,0,0,Bachelors,Professional,1,1,3577 Pembroke Court,445-555-0135,2/19/07,2-5 Miles,United States,California,90802,Long Beach
16826,AW00016826,Roberto,Vazquez,Roberto Vazquez,11/12/61,M,M,roberto15@adventure-works.com,130000,3,4,Partial College,Professional,1,3,Postfach 66 16 11,1 (11) 500 555-0155,2/25/07,5-10 Miles,Germany,Nordrhein-Westfalen,42651,Solingen
19870,AW00019870,James,Martin,James Martin,10/17/53,M,M,james87@adventure-works.com,40000,2,1,Partial High School,Skilled Manual,1,2,9996 Solano Drive,627-555-0119,9/30/07,10+ Miles,Canada,British Columbia,V7L 4J4,N. Vancouver
28770,AW00028770,Sebastian,James,Sebastian James,7/2/70,M,M,sebastian0@adventure-works.com,80000,0,0,Graduate Degree,Skilled Manual,1,0,3627 William Way,378-555-0117,11/13/05,1-2 Miles,United States,Oregon,97068,W. Linn
22510,AW00022510,Lori,Gill,Lori Gill,2/11/69,M,F,lori15@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,0,7074 Crown Court,1 (11) 500 555-0136,4/4/08,0-1 Miles,United Kingdom,England,TY31,Runcorn
24643,AW00024643,Jada,Campbell,Jada Campbell,7/27/47,S,F,jada19@adventure-works.com,60000,4,0,Bachelors,Management,1,2,6973 Dublin Court,293-555-0112,1/8/08,10+ Miles,United States,California,90505,Torrance
27832,AW00027832,Margaret,Powell,Margaret Powell,4/8/80,S,F,margaret3@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,Wallstr 8834,1 (11) 500 555-0113,2/12/08,2-5 Miles,Germany,Bayern,91054,Erlangen
11790,AW00011790,Timothy,Gonzalez,Timothy Gonzalez,5/21/74,M,M,timothy34@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,0,6615 Cambelback Place,147-555-0193,9/12/07,2-5 Miles,United States,California,91910,Chula Vista
14384,AW00014384,Rachel,Miller,Rachel Miller,5/22/49,M,F,rachel8@adventure-works.com,60000,4,0,Bachelors,Management,1,2,7335 Imperial Dr.,903-555-0193,4/8/08,2-5 Miles,United States,Washington,98284,Sedro Woolley
15785,AW00015785,Edwin,Zhang,Edwin Zhang,4/26/66,S,M,edwin0@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,5993 Baywood Drive,1 (11) 500 555-0118,6/2/07,5-10 Miles,Australia,Victoria,3337,Melton
15600,AW00015600,Josue,Dominguez,Josue Dominguez,11/2/72,M,M,josue1@adventure-works.com,70000,5,5,Bachelors,Professional,1,4,9754 Olivera,1 (11) 500 555-0192,5/3/07,10+ Miles,Australia,Victoria,3550,Bendigo
28400,AW00028400,Cedric,Anand,Cedric Anand,2/23/67,S,M,cedric40@adventure-works.com,30000,2,2,Partial College,Clerical,1,0,Winterfeldtstr 3539,1 (11) 500 555-0115,12/10/07,0-1 Miles,Germany,Saarland,14197,Berlin
20550,AW00020550,Mohamed,Pal,Mohamed Pal,12/20/61,M,F,mohamed1@adventure-works.com,150000,1,3,Partial College,Professional,1,3,3633 Stratton Circle,1 (11) 500 555-0174,11/11/07,5-10 Miles,United Kingdom,England,CB4 4BZ,Cambridge
20377,AW00020377,Brian,Reed,Brian Reed,3/27/57,M,M,brian32@adventure-works.com,70000,3,0,Graduate Degree,Management,1,2,6272 Paraiso Ct.,541-555-0160,11/28/07,5-10 Miles,United States,Oregon,97355,Lebanon
19208,AW00019208,Angelica,Diaz,Angelica Diaz,4/4/58,M,F,angelica21@adventure-works.com,30000,1,0,High School,Clerical,1,1,9399 Ferndale Lane,133-555-0128,1/10/08,5-10 Miles,United States,Washington,98284,Sedro Woolley
17047,AW00017047,Kendra,Rubio,Kendra Rubio,8/16/73,M,F,kendra21@adventure-works.com,90000,1,0,Graduate Degree,Management,1,0,7921 Detroit Ave.,1 (11) 500 555-0195,8/5/05,0-1 Miles,Australia,Queensland,4551,Caloundra
24153,AW00024153,Seth,Jenkins,Seth Jenkins,11/28/45,S,M,seth54@adventure-works.com,20000,1,0,Bachelors,Clerical,1,0,"1, rue Lamarck",1 (11) 500 555-0131,10/16/07,0-1 Miles,France,Yveline,78000,Versailles
16655,AW00016655,Destiny,Taylor,Destiny Taylor,3/26/80,M,F,destiny9@adventure-works.com,60000,0,0,Partial College,Professional,1,2,4210 Concord Blvd.,495-555-0168,3/16/08,5-10 Miles,United States,California,90712,Lakewood
13376,AW00013376,Jerry,Rai,Jerry Rai,9/3/52,M,M,jerry19@adventure-works.com,60000,2,1,Partial College,Professional,1,2,3576 Silver Cypress Ct.,607-555-0170,3/29/08,2-5 Miles,United States,California,94519,Concord
26427,AW00026427,Alicia,Xie,Alicia Xie,12/28/80,S,F,alicia2@adventure-works.com,70000,0,0,Bachelors,Professional,0,3,4277 Benet Court,1 (11) 500 555-0138,5/23/08,10+ Miles,Australia,Victoria,3198,Seaford
16305,AW00016305,Stanley,Gonzalez,Stanley Gonzalez,9/23/83,S,M,stanley20@adventure-works.com,30000,3,3,Partial College,Clerical,1,1,Am Karlshof 75,1 (11) 500 555-0130,11/30/06,0-1 Miles,Germany,Bayern,85049,Ingolstadt
24901,AW00024901,Clarence,She,Clarence She,4/25/78,S,M,clarence16@adventure-works.com,110000,0,5,Partial College,Management,0,3,5310 Buena Vista Ave.,1 (11) 500 555-0187,10/21/06,10+ Miles,Australia,New South Wales,2300,Newcastle
29445,AW00029445,Bonnie,Lal,Bonnie Lal,9/27/41,S,F,bonnie14@adventure-works.com,10000,2,0,Bachelors,Clerical,1,1,"539, avenue du Québec",1 (11) 500 555-0191,3/10/08,0-1 Miles,France,Nord,59140,Dunkerque
19292,AW00019292,Micah,Lin,Micah Lin,12/7/74,M,M,micah18@adventure-works.com,30000,0,0,Bachelors,Clerical,1,0,"88, place de la République",1 (11) 500 555-0160,11/18/06,0-1 Miles,France,Seine (Paris),75009,Paris
17680,AW00017680,Mackenzie,Gray,Mackenzie Gray,1/1/62,M,F,mackenzie4@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,7267 St. Raphael Drive,704-555-0119,2/20/08,0-1 Miles,Canada,British Columbia,V8X,Royal Oak
24686,AW00024686,Melissa,Murphy,Melissa Murphy,7/18/56,S,F,melissa37@adventure-works.com,70000,2,1,Partial High School,Skilled Manual,1,2,3605 Haynes Court,797-555-0173,7/26/08,10+ Miles,United States,California,92102,San Diego
20124,AW00020124,Natalie,Coleman,Natalie Coleman,9/13/77,M,F,natalie28@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,5300 Turning Dr.,184-555-0115,12/10/07,0-1 Miles,United States,California,94063,Redwood City
12507,AW00012507,Ian,Bell,Ian Bell,9/26/66,M,M,ian81@adventure-works.com,30000,1,0,Partial College,Clerical,1,1,Karl Liebknecht str 466,1 (11) 500 555-0118,10/13/07,0-1 Miles,Germany,Nordrhein-Westfalen,42651,Solingen
28457,AW00028457,Bruce,Gonzalez,Bruce Gonzalez,10/1/39,S,M,bruce18@adventure-works.com,10000,1,0,Graduate Degree,Clerical,0,0,"703, boulevard du Montparnasse",1 (11) 500 555-0179,7/3/08,0-1 Miles,France,Seine Saint Denis,93000,Bobigny
15366,AW00015366,Alyssa,Coleman,Alyssa Coleman,12/22/69,M,F,alyssa52@adventure-works.com,130000,1,1,Graduate Degree,Management,1,4,5566 Brook Way,801-555-0135,8/26/07,0-1 Miles,United States,California,91950,Lincoln Acres
19226,AW00019226,Neil,Carlson,Neil Carlson,10/22/62,M,M,neil17@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,4496 Stroer Lane,296-555-0176,7/26/08,0-1 Miles,United States,California,94704,Berkeley
29158,AW00029158,Ian,Edwards,Ian Edwards,12/11/64,M,M,ian38@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,2969 Broadmoor Avenue,107-555-0166,1/10/06,0-1 Miles,United States,Washington,98168,Burien
11131,AW00011131,Amanda,Rivera,Amanda Rivera,3/12/84,M,F,amanda7@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,9573 Royal Oak Rd.,918-555-0126,4/20/08,0-1 Miles,Canada,British Columbia,V2W 1W2,Haney
15273,AW00015273,Brandon,Alexander,Brandon Alexander,5/14/80,S,M,brandon16@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,4911 Peachwillow Lane,780-555-0152,10/8/07,5-10 Miles,United States,California,91950,Lincoln Acres
19516,AW00019516,Kaitlyn,Griffin,Kaitlyn Griffin,1/9/79,S,F,kaitlyn88@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,"55, rue de Courtaboeuf",1 (11) 500 555-0115,9/25/07,0-1 Miles,France,Yveline,78400,Chatou
14822,AW00014822,Jessica,Martin,Jessica Martin,9/25/67,S,F,jessica62@adventure-works.com,30000,3,3,Partial College,Clerical,1,0,Winter der Böck 50,1 (11) 500 555-0149,4/10/06,0-1 Miles,Germany,Hessen,64283,Darmstadt
15557,AW00015557,Nathaniel,Murphy,Nathaniel Murphy,8/14/64,M,M,nathaniel16@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,105 Woodruff Ln.,222-555-0198,3/9/07,0-1 Miles,United States,California,94611,Oakland
11556,AW00011556,Lucas,Evans,Lucas Evans,5/14/71,M,M,lucas10@adventure-works.com,20000,1,1,Partial College,Manual,1,1,3663 A St.,1 (11) 500 555-0153,6/23/08,2-5 Miles,United Kingdom,England,WA1,Warrington
29003,AW00029003,Veronica,Perez,Veronica Perez,4/18/52,M,F,veronica23@adventure-works.com,70000,2,1,Partial College,Professional,1,2,3858 Vista Diablo,416-555-0114,3/11/08,10+ Miles,United States,California,91910,Chula Vista
24125,AW00024125,Tiffany,Xu,Tiffany Xu,5/20/80,S,F,tiffany12@adventure-works.com,20000,0,0,High School,Manual,0,1,"8868, avenue de Villiers",1 (11) 500 555-0126,4/21/08,5-10 Miles,France,Seine (Paris),75019,Paris
26062,AW00026062,Chad,Raji,Chad Raji,9/11/68,M,M,chad21@adventure-works.com,80000,4,3,Partial College,Professional,1,2,6992 Ponderosa Drive,745-555-0141,11/19/07,2-5 Miles,United States,Washington,98107,Ballard
23954,AW00023954,Jonathon,Serrano,Jonathon Serrano,7/7/80,S,M,jonathon12@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,396 North Ridge Dr.,1 (11) 500 555-0156,10/10/07,0-1 Miles,United Kingdom,England,SW6 SBY,London
11033,AW00011033,Jaime,Nath,Jaime Nath,9/23/51,M,M,jaime41@adventure-works.com,20000,4,0,High School,Skilled Manual,1,2,5927 Rainbow Dr,1 (11) 500 555-0137,8/18/05,5-10 Miles,Australia,New South Wales,2061,Milsons Point
15414,AW00015414,Isaac,Richardson,Isaac Richardson,9/3/43,M,M,isaac9@adventure-works.com,110000,2,4,Graduate Degree,Management,1,0,7741 Morgan Ave.,786-555-0138,8/13/07,5-10 Miles,United States,California,90210,Beverly Hills
17331,AW00017331,Keith,Stone,Keith Stone,1/6/66,M,M,keith4@adventure-works.com,70000,5,4,Partial College,Skilled Manual,0,2,7026 Hooftrail Way,1 (11) 500 555-0139,12/9/07,0-1 Miles,Australia,Victoria,3205,South Melbourne
20638,AW00020638,Thomas,Collins,Thomas Collins,8/11/60,S,M,thomas39@adventure-works.com,80000,3,0,Partial College,Professional,1,2,6299 Bourton Ct.,540-555-0118,2/13/08,2-5 Miles,United States,California,90241,Downey
12084,AW00012084,Aidan,Perry,Aidan Perry,8/7/51,M,M,aidan8@adventure-works.com,60000,5,0,Bachelors,Management,0,3,4772 Ravenwood,932-555-0175,5/11/06,2-5 Miles,United States,Oregon,97222,Milwaukie
27384,AW00027384,Eric,Patterson,Eric Patterson,4/15/42,M,M,eric19@adventure-works.com,60000,3,0,Graduate Degree,Management,1,2,1732 Parakeet,774-555-0131,12/8/07,10+ Miles,Canada,British Columbia,V6B 3P7,Port Hammond
24359,AW00024359,Zachary,Shan,Zachary Shan,8/5/62,S,M,zachary0@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,7305 Humphrey Drive,680-555-0111,11/6/07,2-5 Miles,United States,California,91791,West Covina
23086,AW00023086,Tracy,Lal,Tracy Lal,9/9/52,M,F,tracy7@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,9830 Santa Ana Dr.,1 (11) 500 555-0175,9/25/07,5-10 Miles,Australia,Victoria,3205,South Melbourne
20185,AW00020185,Xavier,Cooper,Xavier Cooper,9/5/65,S,M,xavier75@adventure-works.com,40000,4,3,High School,Skilled Manual,1,3,1627 Alhambra Ave.,683-555-0150,3/19/08,5-10 Miles,United States,California,92020,El Cajon
16424,AW00016424,Brandi,Diaz,Brandi Diaz,7/18/70,M,F,brandi3@adventure-works.com,40000,0,0,Bachelors,Professional,0,0,"1001, rue des Bouchers",1 (11) 500 555-0189,5/2/07,0-1 Miles,France,Seine (Paris),75012,Paris
11662,AW00011662,Ethan,Kumar,Ethan Kumar,7/4/74,S,M,ethan24@adventure-works.com,60000,2,0,Graduate Degree,Professional,1,0,447 Barberry Court,214-555-0118,11/7/07,2-5 Miles,United States,Oregon,97222,Milwaukie
25136,AW00025136,Ruben,Diaz,Ruben Diaz,7/17/72,S,M,ruben26@adventure-works.com,80000,5,5,Bachelors,Professional,1,4,4038 Elk Dr,1 (11) 500 555-0146,10/7/07,1-2 Miles,Australia,Victoria,3429,Sunbury
11861,AW00011861,Katherine,Carter,Katherine Carter,4/24/66,M,F,katherine58@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,591 Laguna Street,572-555-0120,11/15/07,0-1 Miles,Canada,British Columbia,V3L 1H4,Westminster
17322,AW00017322,Derek,Beck,Derek Beck,5/20/68,S,M,derek18@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,9476 Hill Top Rd.,1 (11) 500 555-0123,11/12/07,5-10 Miles,Australia,New South Wales,2777,Springwood
12296,AW00012296,Francisco,Sara,Francisco Sara,2/15/49,M,M,francisco11@adventure-works.com,70000,5,1,High School,Professional,0,2,"24, rue Descartes",1 (11) 500 555-0166,11/19/05,2-5 Miles,France,Essonne,91940,Les Ulis
21794,AW00021794,Alyssa,James,Alyssa James,9/15/53,M,F,alyssa42@adventure-works.com,60000,2,1,Partial College,Professional,0,0,9371 Corte Del Sol,494-555-0178,5/4/08,2-5 Miles,United States,California,90241,Downey
16105,AW00016105,Kristy,Diaz,Kristy Diaz,2/4/69,S,F,kristy3@adventure-works.com,80000,3,3,Bachelors,Skilled Manual,1,3,7503 Hill Drive,124-555-0148,4/1/08,10+ Miles,United States,Oregon,97005,Beaverton
